# video = squat_pause_140x4_1_20260820.mov
# tracker = vtrack
# commit = 6a633a0
# generated = 2026-08-22T21:44Z
# n_frames = 1692
# lift = squat
# camera_side = right
# fps = 29.97002997
# m_per_px = 0.00289818573873
# travel_m = 0.740013157162
# plate_radius_px = 74.1843413024
# sticker_radius_m = 0.215
# conditioned = 1
# condemned = 0
# n_rejected = 0
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,x_raw,height_raw,rejected
0,0.439417512685,0.702907288901,6,6,0.149810874495,0.00289818573873,74.1843413024,0.439412363724,0.702905348256,0
0.0333666666667,0.439399131813,0.702932716199,6,6,0.15045016199,0.00289818573873,74.1843413024,0.439406383122,0.702938051942,0
0.0667333333333,0.439397243285,0.702942415302,6,6,0.15045016199,0.00289818573873,74.1843413024,0.439406383122,0.702938051942,0
0.1001,0.439391274327,0.702947186438,6,6,0.149252847978,0.00289818573873,74.1843413024,0.439392409343,0.702936868277,0
0.133466666667,0.439494329646,0.702873784936,6,6,0.154368480841,0.00289818573873,74.1843413024,0.439451138837,0.702915115107,0
0.166833333333,0.439628421548,0.702779868068,6,6,0.202767371404,0.00289818573873,74.1843413024,0.439682490513,0.70273302805,0
0.2002,0.439712618823,0.702694144673,6,6,0.202767371404,0.00289818573873,74.1843413024,0.439682490513,0.70273302805,0
0.233566666667,0.439619340452,0.702789894169,6,6,0.198456822362,0.00289818573873,74.1843413024,0.439677969569,0.70271106918,0
0.266933333333,0.439655044747,0.702801090249,6,6,0.147157704218,0.00289818573873,74.1843413024,0.439544261462,0.702916744912,0
0.3003,0.439764292415,0.70274228581,6,6,0.21764894778,0.00289818573873,74.1843413024,0.439840706337,0.702680023847,0
0.333666666667,0.439822183735,0.702706850473,6,6,0.217590996472,0.00289818573873,74.1843413024,0.439834172683,0.702680178983,0
0.367033333333,0.439718515803,0.702828792066,6,6,0.164934814988,0.00289818573873,74.1843413024,0.439683024749,0.702870093746,0
0.4004,0.439687263452,0.702893756032,6,6,0.155429660224,0.00289818573873,74.1843413024,0.439685497843,0.702891484178,0
