# video = deadlift_160x5_2_20260815.mov
# tracker = vtrack
# commit = 5667852
# generated = 2026-08-17T15:39Z
# n_frames = 1548
# lift = deadlift
# camera_side = left
# fps = 30
# m_per_px = 0.00184294045874
# travel_m = 0.554050133531
# plate_radius_px = 109.878753293
# sticker_radius_m = 0.2025
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px
0,8.36890739927e-06,0.00804725673328,7,7,0.660120501715,0.00184294045874,109.878753293
0.0333333333333,-0.00166241291656,0.009544208907,8,8,0.514737201123,0.00184294045874,109.878753293
0.0666666666667,-0.000677608218413,0.00991397226754,8,8,0.781865270225,0.00184294045874,109.878753293
0.1,-0.000883933305634,0.00892006561179,7,7,0.783460584539,0.00184294045874,109.878753293
0.133333333333,0.00043524314214,0.00928896035508,8,8,0.516938344468,0.00184294045874,109.878753293
0.166666666667,0.00203733182613,0.00885994439147,6,6,0.614645329175,0.00184294045874,109.878753293
0.2,0.00725621137574,0.00402037920715,6,6,4.00758427853,0.00184294045874,109.878753293
0.233333333333,-0.000549584786962,0.00802577767595,7,7,0.432319288814,0.00184294045874,109.878753293
0.266666666667,0.00127510293963,0.0085215752224,8,8,0.521515415603,0.00184294045874,109.878753293
0.3,-0.0008072021112,0.00909886668752,6,6,1.04949384229,0.00184294045874,109.878753293
0.333333333333,0.000490422585833,0.0093324886926,7,7,0.508512580616,0.00184294045874,109.878753293
0.366666666667,-0.000303618043004,0.00871089729534,8,8,0.709908935102,0.00184294045874,109.878753293
0.4,0.010068224224,0.00027365992415,4,4,2.85513776299,0.00184294045874,109.878753293
0.433333333333,0.0108880858364,0.00364086580849,6,6,4.14503976647,0.00184294045874,109.878753293
0.466666666667,0.00143374532367,0.00901150290029,8,8,1.09335285399,0.00184294045874,109.878753293
0.5,0.00259807989078,0.00912381217734,6,6,0.854721694401,0.00184294045874,109.878753293
0.533333333333,0.00169776748796,0.00878858968078,7,7,0.902984053811,0.00184294045874,109.878753293
0.566666666667,0.00228350226267,0.00847182103189,7,7,1.09548905222,0.00184294045874,109.878753293
0.6,0.00193148486141,0.00968593212812,8,8,0.951118451017,0.00184294045874,109.878753293
0.633333333333,0.00181806239161,0.00908001599403,8,8,0.529649459216,0.00184294045874,109.878753293
0.666666666667,0.00212376010414,0.00957009630752,8,8,0.895795868597,0.00184294045874,109.878753293
0.7,0.00215492312806,0.00939560302736,8,8,0.931130040077,0.00184294045874,109.878753293
