# video = squat_155x4_3_20260817.mov
# tracker = vtrack
# commit = 6a633a0
# generated = 2026-08-22T21:44Z
# n_frames = 1669
# lift = squat
# camera_side = right
# fps = 30
# m_per_px = 0.00260263240481
# travel_m = 0.693392885593
# plate_radius_px = 82.608669439
# sticker_radius_m = 0.215
# conditioned = 1
# condemned = 0
# n_rejected = 0
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,x_raw,height_raw,rejected
0,0.36592106104,0.65718923635,7,7,0.792763609941,0.00260263240481,82.608669439,0.365917839087,0.657226264682,0
0.0333333333333,0.366089193116,0.657044475179,7,7,0.713719475057,0.00260263240481,82.608669439,0.366107477715,0.656965503003,0
0.0666666666667,0.366142999797,0.656950756463,7,7,0.713719475057,0.00260263240481,82.608669439,0.366107477715,0.656965503003,0
0.1,0.36605518128,0.656946458062,7,7,0.715278621215,0.00260263240481,82.608669439,0.366111559258,0.656967390326,0
0.133333333333,0.365955965212,0.656904981948,7,7,0.748100743799,0.00260263240481,82.608669439,0.365899018229,0.656884333578,0
0.166666666667,0.365887032325,0.656861835621,7,7,0.748895347015,0.00260263240481,82.608669439,0.365906893587,0.656873711108,0
0.2,0.365908258676,0.656862011811,7,7,0.749568109372,0.00260263240481,82.608669439,0.365907842827,0.656852003619,0
0.233333333333,0.365900767828,0.656873661978,7,7,0.74814131734,0.00260263240481,82.608669439,0.365906238173,0.656874239163,0
0.266666666667,0.365916970537,0.656861871644,7,7,0.747816029178,0.00260263240481,82.608669439,0.365901600281,0.656878683557,0
0.3,0.36594237146,0.656828259255,7,7,0.768249717226,0.00260263240481,82.608669439,0.365957270493,0.656810336441,0
0.333333333333,0.365970769419,0.65679045845,7,7,0.768249717226,0.00260263240481,82.608669439,0.365957270493,0.656810336441,0
0.366666666667,0.365916530174,0.656866632223,7,7,0.767859564452,0.00260263240481,82.608669439,0.365959444011,0.656810722688,0
0.4,0.365954999739,0.65685914898,7,7,0.760984188166,0.00260263240481,82.608669439,0.365864147306,0.656975444212,0
0.433333333333,0.365972828662,0.656970291251,7,7,0.73709177133,0.00260263240481,82.608669439,0.366072398067,0.656816172131,0
0.466666666667,0.366002431427,0.657068780041,7,7,0.638247811069,0.00260263240481,82.608669439,0.365925268927,0.657201355267,0
0.5,0.365823838319,0.657310190788,7,7,0.638219060353,0.00260263240481,82.608669439,0.365925475579,0.657201386041,0
0.533333333333,0.365814051018,0.657324964148,7,7,0.76701353549,0.00260263240481,82.608669439,0.365675504547,0.657433367848,0
0.566666666667,0.365867421408,0.657314350923,7,7,0.698675472959,0.00260263240481,82.608669439,0.365963610385,0.65724501537,0
0.6,0.365987776634,0.657231582092,7,7,0.699316840025,0.00260263240481,82.608669439,0.365961672148,0.657248753126,0
0.633333333333,0.365949951759,0.657246416066,7,7,0.699897260524,0.00260263240481,82.608669439,0.365963773621,0.657248090846,0
0.666666666667,0.366033955924,0.657238026867,7,7,0.700432594054,0.00260263240481,82.608669439,0.365959446254,0.657246866993,0
0.7,0.365962581311,0.657308591135,7,7,0.681117433217,0.00260263240481,82.608669439,0.366099476551,0.657268459133,0
0.733333333333,0.365757609246,0.657397104502,7,7,0.784815958828,0.00260263240481,82.608669439,0.365665371537,0.65743937963,0
0.766666666667,0.365513686943,0.657412769345,7,7,0.797703653918,0.00260263240481,82.608669439,0.365535749367,0.657417934155,0
0.8,0.365543496794,0.65739466226,7,7,0.792000270832,0.00260263240481,82.608669439,0.36551312159,0.657355638204,0
0.833333333333,0.365621838517,0.657439474341,7,7,0.78108947176,0.00260263240481,82.608669439,0.365657394704,0.657464263392,0
0.866666666667,0.365685273462,0.657503025597,7,7,0.773594441385,0.00260263240481,82.608669439,0.365674097822,0.657500300686,0
0.9,0.365633169335,0.657578630173,7,7,0.771423609437,0.00260263240481,82.608669439,0.365683582234,0.657509446647,0
0.933333333333,0.365832076694,0.657278584081,7,7,0.770765775259,0.00260263240481,82.608669439,0.365675816764,0.657505607213,0
0.966666666667,0.366052340677,0.656964921719,7,7,0.702732225384,0.00260263240481,82.608669439,0.366228920722,0.656695547181,0
1,0.366179237098,0.656803880801,7,7,0.733907611688,0.00260263240481,82.608669439,0.366097980899,0.65693463456,0
1.03333333333,0.366086335926,0.656955521882,7,7,0.733619554838,0.00260263240481,82.608669439,0.366098184612,0.65693553442,0
1.06666666667,0.366083698865,0.656965066576,7,7,0.733293247446,0.00260263240481,82.608669439,0.366096730194,0.656936372348,0
1.1,0.366139985866,0.656858870926,7,7,0.735084344492,0.00260263240481,82.608669439,0.36609905065,0.656942086876,0
1.13333333333,0.366222146848,0.6567041981,7,7,0.689175173224,0.00260263240481,82.608669439,0.366262611156,0.656622850546,0
1.16666666667,0.3662790819,0.65659402445,7,7,0.688190239354,0.00260263240481,82.608669439,0.366267299371,0.656619688653,0
1.2,0.366267941032,0.656623058498,7,7,0.689310648082,0.00260263240481,82.608669439,0.366265086547,0.656624571701,0
1.23333333333,0.366267353019,0.656631047479,7,7,0.690139437788,0.00260263240481,82.608669439,0.366270481102,0.656628885899,0
1.26666666667,0.366267415476,0.656640732149,7,7,0.686755005418,0.00260263240481,82.608669439,0.366264689126,0.656641671489,0
1.3,0.366283346261,0.656648483308,7,7,0.686586799851,0.00260263240481,82.608669439,0.366265411014,0.656646750276,0
1.33333333333,0.366200287541,0.656629005655,7,7,0.687332160538,0.00260263240481,82.608669439,0.366258539746,0.656638903029,0
1.36666666667,0.366078607359,0.656605108906,7,7,0.72827736877,0.00260263240481,82.608669439,0.366020723756,0.656592691811,0
1.4,0.365988978325,0.656593224916,7,7,0.725995969252,0.00260263240481,82.608669439,0.366008220536,0.656598148052,0
1.43333333333,0.366004133199,0.656601990392,7,7,0.725619677835,0.00260263240481,82.608669439,0.366001978873,0.656600437078,0
1.46666666667,0.365985084613,0.656594306508,7,7,0.725767180908,0.00260263240481,82.608669439,0.36600744002,0.656602160807,0
1.5,0.366065752776,0.656604030706,7,7,0.726125005609,0.00260263240481,82.608669439,0.366004911425,0.656587799157,0
1.53333333333,0.366174719642,0.65661818846,7,7,0.684328383726,0.00260263240481,82.608669439,0.366235513616,0.656633465537,0
1.56666666667,0.366271239144,0.656636221817,7,7,0.685297473091,0.00260263240481,82.608669439,0.366230551357,0.656625905283,0
1.6,0.366164505857,0.656598756221,7,7,0.682833079666,0.00260263240481,82.608669439,0.366230592444,0.656630096299,0
1.63333333333,0.366060204147,0.656655639213,7,7,0.723353517265,0.00260263240481,82.608669439,0.366001513825,0.656590656927,0
1.66666666667,0.366101844959,0.656768034926,7,7,0.708954624285,0.00260263240481,82.608669439,0.366080202627,0.656817839748,0
1.7,0.366273874901,0.656882263755,7,7,0.663933127574,0.00260263240481,82.608669439,0.366318825551,0.656863770669,0
1.73333333333,0.366313366771,0.656817693728,7,7,0.663480758698,0.00260263240481,82.608669439,0.36631705543,0.656861631856,0
1.76666666667,0.36620666548,0.656820656459,7,7,0.695403871475,0.00260263240481,82.608669439,0.36619898935,0.656728852801,0
1.8,0.366153981694,0.656796640653,7,7,0.653873240286,0.00260263240481,82.608669439,0.366131758751,0.656895474491,0
1.83333333333,0.366173511063,0.656778418484,7,7,0.697513341109,0.00260263240481,82.608669439,0.366192940221,0.656720495233,0
