# video = deadlift_160x4_2_20260808.mov
# tracker = vtrack
# commit = 6a633a0
# generated = 2026-08-22T21:44Z
# n_frames = 750
# lift = deadlift
# camera_side = left
# fps = 30
# m_per_px = 0.00229211316091
# travel_m = 0.54715830925
# plate_radius_px = 88.3464234895
# sticker_radius_m = 0.2025
# conditioned = 1
# condemned = 0
# n_rejected = 4
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,x_raw,height_raw,rejected
0,0.00851853247138,0.00685740309715,8,8,0.512959700012,0.00229211316091,88.3464234895,0.00853526704916,0.00686769704877,0
0.0333333333333,0.00828783126915,0.00663665151652,8,8,0.408627098843,0.00229211316091,88.3464234895,0.008240199166,0.00660166907235,0
0.0666666666667,0.00819771032321,0.00655848544955,8,8,0.408627098843,0.00229211316091,88.3464234895,0.008240199166,0.00660166907235,0
0.1,0.00828379339141,0.00663964268184,8,8,0.40806094626,0.00229211316091,88.3464234895,0.00823914994632,0.00660030917667,0
0.133333333333,0.00840535344938,0.00683698174437,8,8,0.319427235716,0.00229211316091,88.3464234895,0.00843663757002,0.00683401044587,0
0.166666666667,0.00850791782532,0.00703752891618,8,8,0.249188108847,0.00229211316091,88.3464234895,0.00851140790742,0.00708030304691,0
0.2,0.00852825229707,0.00712783919182,8,8,0.25051951676,0.00229211316091,88.3464234895,0.00850718823635,0.00708205199753,0
0.233333333333,0.00849890618587,0.00690505656658,8,8,0.250620335831,0.00229211316091,88.3464234895,0.00850842345917,0.0070811538407,0
0.266666666667,0.00830107840229,0.0071627298508,8,8,0.314862339148,0.00229211316091,88.3464234895,0.00835381110317,0.00678532118602,0
0.3,0.00807139013137,0.00762976923906,8,8,0.468051758087,0.00229211316091,88.3464234895,0.00799308355077,0.00795673484119,0
0.333333333333,0.00798121959558,0.00807877191069,8,8,0.468254660284,0.00229211316091,88.3464234895,0.00799118802804,0.00795447452481,0
0.366666666667,0.00790838964973,0.00789135639451,8,8,0.466777368345,0.00229211316091,88.3464234895,0.00799949498741,0.00795221864699,0
0.4,0.00796469170315,0.00769702119946,8,8,0.50095498371,0.00229211316091,88.3464234895,0.00778567326,0.00767350944928,0
0.433333333333,0.00799515315508,0.00760940479722,8,8,0.450187014147,0.00229211316091,88.3464234895,0.00818028728325,0.00755194878547,0
0.466666666667,0.00800482946289,0.00768038184857,8,8,0.566034113051,0.00229211316091,88.3464234895,0.00792535299122,0.0077468347573,0
0.5,0.00802855217989,0.0077857655252,8,8,0.565490363847,0.00229211316091,88.3464234895,0.00792278447991,0.00774714532948,0
0.533333333333,0.00788277527804,0.00776070557804,8,8,0.588634832761,0.00229211316091,88.3464234895,0.00814727034254,0.00781714240193,0
0.566666666667,0.00754437018169,0.007845630475,8,8,0.540590333986,0.00229211316091,88.3464234895,0.0073395426726,0.00777051892446,0
0.6,0.00731630458412,0.00806273780483,8,8,0.471182042374,0.00229211316091,88.3464234895,0.0073261093161,0.00807939745889,0
0.633333333333,0.00748723367965,0.00832345038506,8,8,0.44353807814,0.00229211316091,88.3464234895,0.00754382384636,0.00833959914413,0
0.666666666667,0.00762835903894,0.0083178969229,8,8,0.443691628313,0.00229211316091,88.3464234895,0.00754392837642,0.00834130774979,0
0.7,0.0072988930706,0.00808525017966,8,8,0.444603014398,0.00229211316091,88.3464234895,0.00753788363097,0.00806310923459,0
0.733333333333,0.00705546276244,0.00768717934914,8,8,0.351172683923,0.00229211316091,88.3464234895,0.00675212593866,0.00775671587101,0
0.766666666667,0.00702519554407,0.00756828408323,8,8,0.205359227536,0.00229211316091,88.3464234895,0.00720131483251,0.00741552890573,0
0.8,0.00745207561485,0.00783619277855,8,8,0.431464954521,0.00229211316091,88.3464234895,0.00736118023473,0.00784420900721,0
0.833333333333,0.00775329548365,0.0078289291608,8,8,0.446946261814,0.00229211316091,88.3464234895,0.00776217709935,0.00806527310643,0
0.866666666667,0.00768064201932,0.00740329074623,8,8,0.566961426307,0.00229211316091,88.3464234895,0.00787431427905,0.00719476080212,0
0.9,0.00759182028197,0.00707609048424,8,8,0.542395536447,0.00229211316091,88.3464234895,0.00727121947639,0.0071060577254,0
0.933333333333,0.00751701193169,0.00721429790931,8,8,0.605497773009,0.00229211316091,88.3464234895,0.00778603009077,0.00723970015947,0
0.966666666667,0.0076608142018,0.00742186106497,8,8,0.509558931799,0.00229211316091,88.3464234895,0.00751154078983,0.00738584220109,0
1,0.00763831215699,0.00758276154319,8,8,0.487015099167,0.00229211316091,88.3464234895,0.00767909143044,0.00763099753222,0
1.03333333333,0.00775159542439,0.00769118537683,8,8,0.49496110222,0.00229211316091,88.3464234895,0.00777849872978,0.00764145975623,0
1.06666666667,0.00783571066101,0.00759099477368,8,8,0.497879003434,0.00229211316091,88.3464234895,0.00777533759529,0.00764627568189,0
1.1,0.00788844634664,0.00727955174915,8,8,0.508490022787,0.00229211316091,88.3464234895,0.00794905483063,0.00729435987765,0
1.13333333333,0.00792311184887,0.00695813535777,8,8,0.565308108711,0.00229211316091,88.3464234895,0.00787474480611,0.00687957084103,0
1.16666666667,0.00774386905864,0.00679356037877,8,8,0.562271707756,0.00229211316091,88.3464234895,0.00783460087194,0.00686852856877,0
1.2,0.00768539191624,0.00689047241121,8,8,0.56196993004,0.00229211316091,88.3464234895,0.00754653421283,0.006811267029,0
1.23333333333,0.00768106290623,0.00707061372263,8,8,0.555861194058,0.00229211316091,88.3464234895,0.00778699383535,0.00713244907316,0
1.26666666667,0.00775291327733,0.00738642088333,8,8,0.547116964746,0.00229211316091,88.3464234895,0.0077124222063,0.00733267476029,0
1.3,0.00770807921638,0.00757302399167,8,8,0.493103103385,0.00229211316091,88.3464234895,0.00771512263223,0.00763395657224,0
1.33333333333,0.0077149369228,0.00765793526627,8,8,0.49486536259,0.00229211316091,88.3464234895,0.00771500259096,0.00763126888871,0
1.36666666667,0.00773180895063,0.00763261608615,8,8,0.495214494193,0.00229211316091,88.3464234895,0.00771414274521,0.0076304661961,0
1.4,0.00766379884323,0.00761777694924,8,8,0.493789851758,0.00229211316091,88.3464234895,0.00771538988618,0.00762629524256,0
1.43333333333,0.00754887777567,0.00759372100696,8,8,0.485628266558,0.00229211316091,88.3464234895,0.00751548507519,0.00758842072565,0
1.46666666667,0.00757574113661,0.00759923204128,8,8,0.48554253926,0.00229211316091,88.3464234895,0.00751306487463,0.00758588743165,0
1.5,0.00758074856181,0.00759783108259,8,8,0.494266194195,0.00229211316091,88.3464234895,0.00771718434134,0.00762590353153,0
1.53333333333,0.00748569232656,0.00756717002031,8,8,0.503573011442,0.00229211316091,88.3464234895,0.00740567547574,0.00755999008393,0
1.56666666667,0.00748494017298,0.00761543316085,8,8,0.508966949181,0.00229211316091,88.3464234895,0.00744812103946,0.00756718005184,0
1.6,0.00777173058987,0.00767441049835,8,8,0.598883260062,0.00229211316091,88.3464234895,0.0077805738679,0.00774274047383,0
1.63333333333,0.00778537118978,0.00764167777887,8,8,0.601772168849,0.00229211316091,88.3464234895,0.00790953023867,0.00761898545006,0
