# video = deadlift_200x1_20260808.mov
# tracker = vtrack
# commit = 5667852
# generated = 2026-08-17T15:05Z
# n_frames = 611
# lift = deadlift
# camera_side = left
# fps = 30
# m_per_px = 0.00236497618714
# travel_m = 0.523980419274
# plate_radius_px = 85.6245407886
# sticker_radius_m = 0.2025
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px
0,0.000752393740737,0.0166426335625,8,8,0.43098672659,0.00236497618714,85.6245407886
0.0333333333333,0.000285877790333,0.0167094685494,8,8,0.502217172232,0.00236497618714,85.6245407886
0.0666666666667,0.000284350932884,0.0167097951041,8,8,0.50237391882,0.00236497618714,85.6245407886
0.1,0.000283069749434,0.0167111576554,8,8,0.501358561653,0.00236497618714,85.6245407886
0.133333333333,9.76764577441e-06,0.0167830100124,8,8,0.602762332976,0.00236497618714,85.6245407886
0.166666666667,0.000200851501607,0.0166151144435,8,8,0.585399632397,0.00236497618714,85.6245407886
0.2,0.000200851501607,0.0166151144435,8,8,0.585399632397,0.00236497618714,85.6245407886
0.233333333333,0.000194457131615,0.016617900351,8,8,0.585731181434,0.00236497618714,85.6245407886
0.266666666667,-0.000200476505893,0.0166349457942,8,8,0.425455998506,0.00236497618714,85.6245407886
0.3,0.000851702307389,0.0172202548505,8,8,0.391822559968,0.00236497618714,85.6245407886
0.333333333333,0.000858692456817,0.0172187147505,8,8,0.390716217695,0.00236497618714,85.6245407886
0.366666666667,0.000763265239317,0.0171444272467,8,8,0.429773145831,0.00236497618714,85.6245407886
0.4,-1.28738958723e-05,0.0175604961817,8,8,0.382827963182,0.00236497618714,85.6245407886
0.433333333333,-6.68241689799e-06,0.0175670329034,8,8,0.381760530958,0.00236497618714,85.6245407886
0.466666666667,-6.00975252116e-06,0.0175769636684,8,8,0.382859650403,0.00236497618714,85.6245407886
0.5,-1.13832370535e-05,0.0175686569127,8,8,0.381114620794,0.00236497618714,85.6245407886
0.533333333333,-0.000164564634394,0.0172588508445,8,8,0.366269471239,0.00236497618714,85.6245407886
0.566666666667,-0.000207353756475,0.0170269172952,8,8,0.345482113675,0.00236497618714,85.6245407886
0.6,-0.000136287961738,0.0173689119731,8,8,0.370368213717,0.00236497618714,85.6245407886
0.633333333333,-0.000202223893621,0.0170301919036,8,8,0.345291146231,0.00236497618714,85.6245407886
0.666666666667,-0.000162852510325,0.0172576557898,8,8,0.368438295062,0.00236497618714,85.6245407886
0.7,0.000152052089525,0.0167731179303,8,8,0.447911834048,0.00236497618714,85.6245407886
0.733333333333,0.000150889930447,0.0167667582105,8,8,0.448521714722,0.00236497618714,85.6245407886
0.766666666667,-0.000113491223629,0.0171025148871,8,8,0.330549928705,0.00236497618714,85.6245407886
0.8,-0.000116508962459,0.0170975750048,8,8,0.332175972443,0.00236497618714,85.6245407886
0.833333333333,0.000147138632958,0.0167661551264,8,8,0.447194933307,0.00236497618714,85.6245407886
0.866666666667,0.000146719720522,0.0167644211406,8,8,0.44754830482,0.00236497618714,85.6245407886
0.9,0.000150941051489,0.0167694545479,8,8,0.44721680615,0.00236497618714,85.6245407886
0.933333333333,0,0.0169651935926,8,8,0.371600507414,0.00236497618714,85.6245407886
0.966666666667,-0.000109173634202,0.0168948454772,8,8,0.386118551809,0.00236497618714,85.6245407886
1,-6.81349410073e-05,0.0171137228804,8,8,0.415424590964,0.00236497618714,85.6245407886
1.03333333333,-7.75194810522e-06,0.0171021461294,8,8,0.416119393912,0.00236497618714,85.6245407886
1.06666666667,-2.79147525728e-05,0.0168815549986,8,8,0.385822890169,0.00236497618714,85.6245407886
1.1,-3.32900919486e-05,0.01687825808,8,8,0.385541511374,0.00236497618714,85.6245407886
1.13333333333,-0.000108679888443,0.0168939165285,8,8,0.38666805338,0.00236497618714,85.6245407886
1.16666666667,-0.000107258369672,0.0168895560736,8,8,0.388226282101,0.00236497618714,85.6245407886
1.2,-0.000110135676718,0.0168917685655,8,8,0.386309864419,0.00236497618714,85.6245407886
1.23333333333,-3.43869259833e-05,0.0168755530174,8,8,0.386741966306,0.00236497618714,85.6245407886
1.26666666667,-9.95710443613e-06,0.0169899487024,8,8,0.383668740116,0.00236497618714,85.6245407886
1.3,-3.82035519338e-05,0.0168827598225,8,8,0.384845135296,0.00236497618714,85.6245407886
1.33333333333,-3.34893844437e-05,0.0168775272771,8,8,0.385786060933,0.00236497618714,85.6245407886
1.36666666667,-3.61496693368e-05,0.0168703138491,8,8,0.385818082595,0.00236497618714,85.6245407886
1.4,-3.3431288513e-05,0.0168710649474,8,8,0.385111010893,0.00236497618714,85.6245407886
1.43333333333,-4.12046903531e-05,0.0168630277366,8,8,0.385306218081,0.00236497618714,85.6245407886
1.46666666667,-2.02146940302e-05,0.016977728187,8,8,0.383706666414,0.00236497618714,85.6245407886
1.5,-0.000205960467484,0.016736844834,8,8,0.435867644064,0.00236497618714,85.6245407886
1.53333333333,-0.000291640102227,0.0167610877548,8,8,0.433460300096,0.00236497618714,85.6245407886
1.56666666667,-4.71839368762e-05,0.0169674362058,8,8,0.369155368819,0.00236497618714,85.6245407886
1.6,0.000201531781289,0.0167409178032,8,8,0.441265979727,0.00236497618714,85.6245407886
1.63333333333,-0.000211227836262,0.0167271909221,8,8,0.438889876051,0.00236497618714,85.6245407886
1.66666666667,0.000234627182249,0.0167563508011,8,8,0.524706860245,0.00236497618714,85.6245407886
1.7,0.000236455805911,0.0167574982873,8,8,0.525526543905,0.00236497618714,85.6245407886
1.73333333333,0.000139528159331,0.0166961107161,8,8,0.483175794115,0.00236497618714,85.6245407886
1.76666666667,2.75214345841e-05,0.0169430209839,8,8,0.372404230932,0.00236497618714,85.6245407886
1.8,0.000232460800536,0.0167801981437,8,8,0.460690117951,0.00236497618714,85.6245407886
1.83333333333,0.00022004639845,0.0167822555275,8,8,0.462324700862,0.00236497618714,85.6245407886
1.86666666667,0.000221253536753,0.016779673809,8,8,0.463291661242,0.00236497618714,85.6245407886
1.9,0.000220147576438,0.0167800798566,8,8,0.465994246941,0.00236497618714,85.6245407886
1.93333333333,0.000218050792141,0.0166643144077,8,8,0.497777937646,0.00236497618714,85.6245407886
1.96666666667,0.000129345219675,0.016775384449,8,8,0.447892888078,0.00236497618714,85.6245407886
2,0.000132846268303,0.0167785016324,8,8,0.447644361654,0.00236497618714,85.6245407886
2.03333333333,0.000132037278136,0.0167741189643,8,8,0.449396837251,0.00236497618714,85.6245407886
2.06666666667,0.000131679106025,0.0167718616491,8,8,0.448714569363,0.00236497618714,85.6245407886
2.1,0.000231488878224,0.0166621184714,8,8,0.497143285073,0.00236497618714,85.6245407886
2.13333333333,0.000438476616083,0.0166344315841,8,8,0.451786962911,0.00236497618714,85.6245407886
2.16666666667,0.000441990802576,0.0166362467877,8,8,0.451009283699,0.00236497618714,85.6245407886
2.2,0.00043974782915,0.0166379125871,8,8,0.451541556738,0.00236497618714,85.6245407886
2.23333333333,-0.00023199096558,0.0170305424281,8,8,0.396774693111,0.00236497618714,85.6245407886
2.26666666667,-0.000190592911693,0.017252031556,8,8,0.420267321851,0.00236497618714,85.6245407886
2.3,-0.000191625314995,0.0172537303956,8,8,0.418603281674,0.00236497618714,85.6245407886
2.33333333333,-7.80594009283e-06,0.0169731663566,8,8,0.370309091869,0.00236497618714,85.6245407886
2.36666666667,-0.000101190424987,0.016907607369,8,8,0.386592355433,0.00236497618714,85.6245407886
2.4,-9.79377263606e-05,0.0169080486988,8,8,0.386454711739,0.00236497618714,85.6245407886
2.43333333333,-9.93622535725e-05,0.0169071861942,8,8,0.386094482653,0.00236497618714,85.6245407886
2.46666666667,-5.55176413888e-05,0.0171322058136,8,8,0.417295311163,0.00236497618714,85.6245407886
2.5,-0.000170431196027,0.0170635427834,8,8,0.475568891799,0.00236497618714,85.6245407886
2.53333333333,-0.000174804391226,0.0170685064927,8,8,0.476809138644,0.00236497618714,85.6245407886
2.56666666667,5.32908247681e-05,0.0170146873426,8,8,0.459481524962,0.00236497618714,85.6245407886
2.6,0.00015800984606,0.017099328049,8,8,0.441594836222,0.00236497618714,85.6245407886
