# video = bench_92.5x6_2_20260808.mov
# tracker = vtrack
# commit = 6a633a0
# generated = 2026-08-22T21:44Z
# n_frames = 1495
# lift = bench
# camera_side = right
# fps = 30
# m_per_px = 0.00243336051855
# travel_m = 0.283773938715
# plate_radius_px = 83.2182483672
# sticker_radius_m = 0.2025
# conditioned = 1
# condemned = 0
# n_rejected = 27
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,x_raw,height_raw,rejected
0,0.000137747096757,0.257156301118,8,8,0.52619614228,0.00243336051855,83.2182483672,-4.1079317821e-05,0.257294987951,0
0.0333333333333,0.000746376919986,0.257971070843,8,8,0.611196964443,0.00243336051855,83.2182483672,0.00111835901284,0.257736369439,0
0.0666666666667,0.00117014606836,0.258572801012,8,8,0.519773750707,0.00243336051855,83.2182483672,0.00112715827726,0.258444784228,0
0.1,0.00120831676418,0.25910066183,8,8,0.538415039702,0.00243336051855,83.2182483672,0.00109438950381,0.259366882075,0
0.133333333333,0.00159122130483,0.259096117834,8,8,0.504911636398,0.00243336051855,83.2182483672,0.0016275994914,0.258955783586,0
0.166666666667,0.00195317729291,0.258779823161,8,8,0.483096222889,0.00243336051855,83.2182483672,0.00200518366797,0.258770512231,0
0.2,0.00196051192474,0.258708693444,8,8,0.481467753059,0.00243336051855,83.2182483672,0.00192994963811,0.25873285859,0
0.233333333333,0.00167961426362,0.258621609959,8,8,0.484433494335,0.00243336051855,83.2182483672,0.00171144604874,0.258655985732,0
0.266666666667,0.00131922181675,0.25877103392,8,8,0.445509148599,0.00243336051855,83.2182483672,0.00130266153607,0.258634983431,0
0.3,0.00106959647271,0.259037975677,8,8,0.589881399561,0.00243336051855,83.2182483672,0.00102795556274,0.259165992144,0
0.333333333333,0.000952476758969,0.259160436446,8,8,0.590059164044,0.00243336051855,83.2182483672,0.00101848431678,0.25915789662,0
0.366666666667,0.000970234560343,0.259062348485,8,8,0.666839392847,0.00243336051855,83.2182483672,0.000919593369923,0.259013107057,0
0.4,0.0012652624099,0.259089574793,8,8,0.683920612471,0.00243336051855,83.2182483672,0.00114671646836,0.259104402348,0
0.433333333333,0.00118979177796,0.259244820726,8,8,0.585937451308,0.00243336051855,83.2182483672,0.00152447347005,0.259230078062,0
0.466666666667,0.000756221822409,0.259390155269,8,8,0.555835311264,0.00243336051855,83.2182483672,0.000494448248327,0.259361417909,0
0.5,0.000409565511594,0.259066084566,8,8,0.747483010276,0.00243336051855,83.2182483672,0.000402844417605,0.259297707855,0
0.533333333333,0.00037519420185,0.258887639159,8,8,0.477395970522,0.00243336051855,83.2182483672,0.00054184056134,0.258502964668,0
0.566666666667,0.000261347029737,0.258825837185,8,8,0.739553769588,0.00243336051855,83.2182483672,0.000125202499778,0.259143476824,0
0.6,0.000283845229882,0.259095812753,8,8,0.389243662713,0.00243336051855,83.2182483672,0.000310903580543,0.258897663741,0
0.633333333333,0.000748361237441,0.25897179555,8,8,0.520332791534,0.00243336051855,83.2182483672,0.000668564301736,0.259149740621,0
0.666666666667,0.000909546234843,0.259218486515,8,8,0.405946362348,0.00243336051855,83.2182483672,0.00108348591917,0.258972184198,0
0.7,0.00055736973688,0.259197119505,8,8,0.371964915919,0.00243336051855,83.2182483672,0.000510005438762,0.25951349703,0
0.733333333333,-3.12604163245e-05,0.259327242364,8,8,0.356861855229,0.00243336051855,83.2182483672,-6.82438164232e-05,0.259048654647,0
0.766666666667,-0.000186521719886,0.259447848278,8,8,0.586785730788,0.00243336051855,83.2182483672,-0.00022021200136,0.259543703701,0
0.8,4.35890887305e-05,0.259609575193,8,8,0.543189724433,0.00243336051855,83.2182483672,5.36777278259e-05,0.259714500809,0
0.833333333333,0.000317420796623,0.25955025221,8,8,0.365513444593,0.00243336051855,83.2182483672,0.000359948931141,0.259395215855,0
0.866666666667,0.000487100781976,0.25957179796,8,8,0.54205958437,0.00243336051855,83.2182483672,0.000422825958038,0.259644150915,0
0.9,0.000321030479582,0.259730514453,8,8,0.688747060768,0.00243336051855,83.2182483672,0.000462694727348,0.259710850591,0
0.933333333333,0.000100602600254,0.259637213188,8,8,0.637065777339,0.00243336051855,83.2182483672,-4.99317880444e-05,0.259688977298,0
0.966666666667,-5.28222930402e-05,0.259513779954,8,8,0.709305122615,0.00243336051855,83.2182483672,8.20894201719e-06,0.259442781723,0
1,-1.78827194741e-05,0.259455111004,8,8,0.704812938655,0.00243336051855,83.2182483672,4.14491754339e-06,0.259440429175,0
1.03333333333,0.000109173200616,0.259115908524,8,8,0.731021331742,0.00243336051855,83.2182483672,1.69352142146e-05,0.259321772273,0
1.06666666667,0.000290285893822,0.258899767628,8,8,0.54418071715,0.00243336051855,83.2182483672,0.000382628006249,0.258555375635,0
1.1,0.000389819500736,0.258664279928,8,8,0.508052317862,0.00243336051855,83.2182483672,0.000361161626511,0.259011547616,0
1.13333333333,0.000359751444074,0.258809384685,8,8,0.558752208125,0.00243336051855,83.2182483672,0.000289799052841,0.258542689986,0
1.16666666667,-5.4457954763e-05,0.258956798552,8,8,0.638783188229,0.00243336051855,83.2182483672,0.000171461397122,0.259052660879,0
1.2,-0.000617921449808,0.259276488248,8,8,0.382552209956,0.00243336051855,83.2182483672,-0.000807041459814,0.259333880269,0
1.23333333333,-0.000755943157552,0.259390533575,8,8,0.367519300233,0.00243336051855,83.2182483672,-0.000823173865143,0.25929716194,0
1.26666666667,-0.000414811576087,0.259455738594,8,8,0.297434298902,0.00243336051855,83.2182483672,-0.000260800282776,0.259522893253,0
1.3,-0.000192609521348,0.259516626494,8,8,0.313495934603,0.00243336051855,83.2182483672,-0.000288143431858,0.259502125827,0
1.33333333333,-0.000391713025672,0.259541929687,8,8,0.31320477782,0.00243336051855,83.2182483672,-0.00027662760957,0.259509382304,0
1.36666666667,-0.00062145749769,0.259651537091,8,8,0.338130036956,0.00243336051855,83.2182483672,-0.000712239402371,0.259650010883,0
1.4,-0.000734422151442,0.259523684583,8,8,0.345065269965,0.00243336051855,83.2182483672,-0.000738302208863,0.259649640297,0
1.43333333333,-0.00049424161558,0.259371873349,8,8,0.444408671761,0.00243336051855,83.2182483672,-0.000557261648924,0.259216093516,0
1.46666666667,-0.000682288499727,0.259482910178,8,8,0.426916179271,0.00243336051855,83.2182483672,-0.00041683067901,0.259526676837,0
1.5,-0.0010333218684,0.260012564764,8,8,0.677798743627,0.00243336051855,83.2182483672,-0.00129995597792,0.259941265167,0
1.53333333333,-0.00117893852174,0.260123513908,8,8,0.59345670206,0.00243336051855,83.2182483672,-0.00109257631609,0.260330344439,0
1.56666666667,-0.000744923426902,0.259889276493,8,8,0.364108167662,0.00243336051855,83.2182483672,-0.000791361741634,0.25973257196,0
1.6,-0.000467684436989,0.259570156306,8,8,0.318440966785,0.00243336051855,83.2182483672,-0.000385423236804,0.259599627899,0
1.63333333333,-0.000369677571661,0.259491109145,8,8,0.420272411757,0.00243336051855,83.2182483672,-0.000405652122393,0.259554972869,0
1.66666666667,-0.000397194772434,0.259772459987,8,8,0.423457229291,0.00243336051855,83.2182483672,-0.000423225717039,0.25956590274,0
1.7,-0.000531759482263,0.260162093653,8,8,0.728774876941,0.00243336051855,83.2182483672,-0.000429024431251,0.260344790167,0
1.73333333333,-0.000592594649123,0.260139583031,8,8,0.678001746273,0.00243336051855,83.2182483672,-0.000717623029258,0.260194173253,0
1.76666666667,-0.000389398864219,0.25968560785,8,8,0.418215433246,0.00243336051855,83.2182483672,-0.000385020680154,0.259548049426,0
1.8,-6.95142725241e-05,0.259449906859,8,8,0.37481137422,0.00243336051855,83.2182483672,1.41190120627e-05,0.259477302042,0
1.83333333333,1.59806757771e-05,0.259395838932,8,8,0.369848126715,0.00243336051855,83.2182483672,-2.37887425167e-05,0.259447966182,0
1.86666666667,2.12819125211e-05,0.259325370803,8,8,0.414490765695,0.00243336051855,83.2182483672,-2.66070802881e-05,0.259245687394,0
1.9,-0.000165012795357,0.259123535537,8,8,0.403717055417,0.00243336051855,83.2182483672,1.38243155917e-05,0.259264262479,0
1.93333333333,-0.000186097171206,0.259173017653,8,8,0.444217979161,0.00243336051855,83.2182483672,-0.000453039154141,0.258967848467,0
