# video = deadlift_160x6_1_20260818.mov
# tracker = vtrack
# commit = b4c2da6
# generated = 2026-08-18T13:16Z
# n_frames = 1730
# lift = deadlift
# camera_side = left
# fps = 30
# m_per_px = 0.00225075068056
# travel_m = 0.55810247533
# plate_radius_px = 89.9699827923
# sticker_radius_m = 0.2025
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px
0,-0.000643360013148,0.00717297040388,8,8,0.686878366786,0.00225075068056,89.9699827923
0.0333333333333,-0.000533552708499,0.00769094363281,8,8,0.644275803638,0.00225075068056,89.9699827923
0.0666666666667,-0.000533552708499,0.00769094363281,8,8,0.644275803638,0.00225075068056,89.9699827923
0.1,-0.000533751267386,0.00769110765353,8,8,0.644324226626,0.00225075068056,89.9699827923
0.133333333333,-0.000504535185865,0.00736944192685,8,8,0.645128107388,0.00225075068056,89.9699827923
0.166666666667,-0.000233303852253,0.00715082287162,8,8,0.648607738545,0.00225075068056,89.9699827923
0.2,-0.000502275854781,0.00711794138885,8,8,0.704926078813,0.00225075068056,89.9699827923
0.233333333333,-0.000235944557156,0.00715000858213,8,8,0.648611069889,0.00225075068056,89.9699827923
0.266666666667,-0.000224430120764,0.00715116871895,8,8,0.64576179378,0.00225075068056,89.9699827923
0.3,0.000674012275776,0.00693757097642,8,8,0.807899958823,0.00225075068056,89.9699827923
0.333333333333,0.000673670096004,0.00694061414163,8,8,0.8082329694,0.00225075068056,89.9699827923
0.366666666667,0.000670663035687,0.00694348462383,8,8,0.807935163926,0.00225075068056,89.9699827923
0.4,0.000674683403683,0.00700997452477,8,8,0.816856446157,0.00225075068056,89.9699827923
0.433333333333,-0.000111340589019,0.00845143368671,8,8,0.577163519309,0.00225075068056,89.9699827923
0.466666666667,-0.000108396863852,0.0084523100403,8,8,0.578074296991,0.00225075068056,89.9699827923
0.5,-0.000107346949186,0.00845467639668,8,8,0.577859213114,0.00225075068056,89.9699827923
0.533333333333,0.000541308178676,0.00811957031494,8,8,0.451330874889,0.00225075068056,89.9699827923
0.566666666667,0.000211230964177,0.00769186530937,8,8,0.611002100025,0.00225075068056,89.9699827923
0.6,0.000211230964177,0.00769186530937,8,8,0.611002100025,0.00225075068056,89.9699827923
0.633333333333,0.00021382391142,0.0076920344939,8,8,0.611891456742,0.00225075068056,89.9699827923
0.666666666667,0.000546873263973,0.00773946271424,8,8,0.548785499766,0.00225075068056,89.9699827923
0.7,-0.000283440482833,0.00739775585245,8,8,0.802587334951,0.00225075068056,89.9699827923
0.733333333333,-0.000280495265841,0.00740149729914,8,8,0.801001370396,0.00225075068056,89.9699827923
0.766666666667,-0.000276669093362,0.00740242899609,8,8,0.80218468414,0.00225075068056,89.9699827923
0.8,-0.000712041299879,0.00782559034967,8,8,0.803757391534,0.00225075068056,89.9699827923
0.833333333333,-0.000718447875429,0.00750585674232,8,8,0.87974552947,0.00225075068056,89.9699827923
0.866666666667,-0.000400171818781,0.00793363454557,8,8,0.769062910101,0.00225075068056,89.9699827923
0.9,-8.25278100444e-05,0.00796482255497,8,8,0.699580101342,0.00225075068056,89.9699827923
0.933333333333,-2.49647352053e-05,0.00741523730695,8,8,0.911305522706,0.00225075068056,89.9699827923
0.966666666667,-0.000394335311097,0.00818693689412,8,8,0.638414162283,0.00225075068056,89.9699827923
1,-0.000391316950066,0.00819585531291,8,8,0.636237098279,0.00225075068056,89.9699827923
1.03333333333,-0.000389154641582,0.0081955946906,8,8,0.636791334269,0.00225075068056,89.9699827923
1.06666666667,-0.00038735274966,0.00819377108323,8,8,0.63460124752,0.00225075068056,89.9699827923
1.1,0.000392741204993,0.00831267050452,8,8,0.864387024263,0.00225075068056,89.9699827923
1.13333333333,0.000494447391368,0.00742674822428,8,8,0.741676597146,0.00225075068056,89.9699827923
1.16666666667,2.79101607051e-05,0.00687264706794,8,8,0.670677615145,0.00225075068056,89.9699827923
1.2,0.000462813072495,0.00650211955607,8,8,0.55244524394,0.00225075068056,89.9699827923
1.23333333333,0.000193895259635,0.00708140258375,8,8,0.733913816452,0.00225075068056,89.9699827923
1.26666666667,-0.000237453870193,0.00744986440963,8,8,0.799817999759,0.00225075068056,89.9699827923
