# video = bench_spoto_80x5_2_20260820.mov
# tracker = vtrack
# commit = 6a633a0
# generated = 2026-08-22T21:44Z
# n_frames = 943
# lift = bench
# camera_side = right
# fps = 29.97002997
# m_per_px = 0.00228674224208
# travel_m = 0.260728502894
# plate_radius_px = 88.5539245628
# sticker_radius_m = 0.2025
# conditioned = 1
# condemned = 0
# n_rejected = 0
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,x_raw,height_raw,rejected
0,-0.0834222335788,0.232002852443,8,8,1.04486961369,0.00228674224208,88.5539245628,-0.0834472985091,0.231999330906,0
0.0333666666667,-0.0828375921447,0.232358155058,8,8,0.816850942039,0.00228674224208,88.5539245628,-0.0827495262807,0.232389909153,0
0.0667333333333,-0.0826328459429,0.232464459277,8,8,0.8178007666,0.00228674224208,88.5539245628,-0.0827466539532,0.232390326212,0
0.1001,-0.0829433971137,0.232236698086,8,8,0.818130347267,0.00228674224208,88.5539245628,-0.0827443168239,0.232388855093,0
0.133466666667,-0.0831042498918,0.232119578521,8,8,1.05552865195,0.00228674224208,88.5539245628,-0.0833759103098,0.231908883045,0
0.166833333333,-0.0831157225512,0.232120568119,8,8,0.843275249267,0.00228674224208,88.5539245628,-0.0829522264472,0.2322489624,0
0.2002,-0.0828933217101,0.232275978929,8,8,0.842764250322,0.00228674224208,88.5539245628,-0.0829534288153,0.232249531608,0
0.233566666667,-0.0829842297129,0.232272638419,8,8,0.843275249267,0.00228674224208,88.5539245628,-0.0829522264472,0.2322489624,0
0.266933333333,-0.0833271581502,0.232174752148,8,8,0.865342655377,0.00228674224208,88.5539245628,-0.0832225779364,0.232277074431,0
0.3003,-0.0833103371111,0.232339367381,8,8,1.05921707346,0.00228674224208,88.5539245628,-0.0836650704429,0.232087467133,0
0.333666666667,-0.083428663378,0.232287740663,8,8,0.772067325482,0.00228674224208,88.5539245628,-0.0829601886321,0.232627499911,0
0.367033333333,-0.0837173129299,0.232119280785,8,8,0.931119869478,0.00228674224208,88.5539245628,-0.0839269727071,0.231905695945,0
0.4004,-0.0836994568077,0.231881701758,8,8,1.05890494871,0.00228674224208,88.5539245628,-0.0839189241691,0.231894436313,0
0.433766666667,-0.0830827623363,0.232018998548,8,8,0.76656663939,0.00228674224208,88.5539245628,-0.0827355752536,0.232074278959,0
0.467133333333,-0.0824410522126,0.232117178972,8,8,0.766105881663,0.00228674224208,88.5539245628,-0.0827369107458,0.232074351634,0
0.5005,-0.0825170355718,0.232163651309,8,8,0.780285625634,0.00228674224208,88.5539245628,-0.0822323994657,0.232168720218,0
0.533866666667,-0.0828890226137,0.232044382523,8,8,0.788686364969,0.00228674224208,88.5539245628,-0.0829831931209,0.232131798319,0
0.567233333333,-0.0832695306393,0.231977930754,8,8,1.0959700172,0.00228674224208,88.5539245628,-0.0834296888479,0.231797136815,0
0.6006,-0.0833759045453,0.23175330799,8,8,0.797459568298,0.00228674224208,88.5539245628,-0.0831109397003,0.232018137536,0
0.633966666667,-0.0831106576168,0.231872004906,8,8,1.04490010487,0.00228674224208,88.5539245628,-0.0834345111652,0.231538939691,0
