# video = deadlift_210x1_20260815.mov
# tracker = vtrack
# commit = 6a633a0
# generated = 2026-08-22T21:44Z
# n_frames = 767
# lift = deadlift
# camera_side = left
# fps = 30
# m_per_px = 0.00221752208261
# travel_m = 0.534488498785
# plate_radius_px = 91.3181436107
# sticker_radius_m = 0.2025
# conditioned = 1
# condemned = 0
# n_rejected = 2
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,x_raw,height_raw,rejected
0,-0.000145554995637,0.00363073699807,8,8,0.983320409365,0.00221752208261,91.3181436107,-0.000156685817387,0.00358768065608,0
0.0333333333333,7.17347467557e-05,0.003552235495,8,8,0.851575804574,0.00221752208261,91.3181436107,0.000107758102757,0.00362654528722,0
0.0666666666667,0.000149433033344,0.00359217477534,8,8,0.851484320097,0.00221752208261,91.3181436107,0.000108147895843,0.00362758345064,0
0.1,9.82758073055e-05,0.00375893615665,8,8,0.851234960309,0.00221752208261,91.3181436107,0.00010656335813,0.00362903347982,0
0.133333333333,-0.000205465032529,0.00392481450462,8,8,0.935661106061,0.00221752208261,91.3181436107,-0.000116575651639,0.00408223492004,0
0.166666666667,-0.000592109236562,0.00399343303361,8,8,0.847772980507,0.00221752208261,91.3181436107,-0.000684161181768,0.00392299608693,0
0.2,-0.000581113281725,0.00394358171667,8,8,0.847174800228,0.00221752208261,91.3181436107,-0.000682042503508,0.00392369680941,0
0.233333333333,-0.000590270191684,0.00397633515029,8,8,0.930914510467,0.00221752208261,91.3181436107,-0.000270008248851,0.00403495253852,0
0.266666666667,-0.00037164878287,0.00404469433137,8,8,0.819255420696,0.00221752208261,91.3181436107,-0.000785354637254,0.00397538814057,0
0.3,-8.78016828855e-05,0.00410637047188,8,8,0.900111593879,0.00221752208261,91.3181436107,0.000171011444878,0.0041474980112,0
0.333333333333,0.00016896392106,0.00413685698841,8,8,0.900777670553,0.00221752208261,91.3181436107,0.000171614809993,0.00414520432,0
0.366666666667,-0.000172720638961,0.00404230044534,8,8,0.87084510511,0.00221752208261,91.3181436107,-0.000191533238887,0.00404225052859,0
0.4,-0.000153273287935,0.00407041125725,8,8,0.913044781574,0.00221752208261,91.3181436107,-0.000295494361183,0.00400976563385,0
0.433333333333,0.000101776071582,0.00413986751957,8,8,0.888642658448,0.00221752208261,91.3181436107,0.000263189451219,0.00421829627056,0
0.466666666667,0.000282819643862,0.00417766857413,8,8,0.896219977445,0.00221752208261,91.3181436107,0.000228730351869,0.00413085680047,0
0.5,0.000238258553404,0.00410822196572,8,8,0.894694572621,0.00221752208261,91.3181436107,0.000228496590081,0.00412546368016,0
0.533333333333,0.000236374783102,0.00401995069542,8,8,0.88409070284,0.00221752208261,91.3181436107,0.00025881467525,0.00403399600688,0
0.566666666667,0.000212078956674,0.00390609142657,8,8,0.902347083705,0.00221752208261,91.3181436107,0.00020212154467,0.00388948621298,0
0.6,0.000220931654236,0.00391137628858,8,8,0.901968959388,0.00221752208261,91.3181436107,0.000202652877367,0.0038888286978,0
0.633333333333,0.000270610819698,0.00401207392238,8,8,0.876583935187,0.00221752208261,91.3181436107,0.000288474545648,0.00403519036879,0
0.666666666667,0.000265942500034,0.00404335437132,8,8,0.880476577261,0.00221752208261,91.3181436107,0.000274400025011,0.00406868290761,0
0.7,0.00018462946946,0.00405117725644,8,8,0.91713235939,0.00221752208261,91.3181436107,0.000183652927043,0.00399910987072,0
0.733333333333,0.000178873637428,0.00412336489511,8,8,0.932169720335,0.00221752208261,91.3181436107,0.000138127988059,0.00413177440464,0
0.766666666667,0.000187174855864,0.0040994392269,8,8,0.891745263583,0.00221752208261,91.3181436107,0.000248326949512,0.00416452682254,0
0.8,0.000205355165436,0.00396031891181,8,8,0.841966519034,0.00221752208261,91.3181436107,0.000149385643553,0.00389332838213,0
0.833333333333,0.000153767819578,0.00385351477239,8,8,0.795624817646,0.00221752208261,91.3181436107,0.000189880994894,0.00387349562354,0
0.866666666667,4.73487616488e-05,0.00388272235067,8,8,0.840875332839,0.00221752208261,91.3181436107,6.54121729448e-05,0.00387878890732,0
0.9,-7.90403801043e-05,0.00392563560078,8,8,0.815629206295,0.00221752208261,91.3181436107,-0.000107101274202,0.0039160785241,0
0.933333333333,3.1372521111e-05,0.00390100274674,8,8,0.775036560604,0.00221752208261,91.3181436107,0,0.00394634459204,0
0.966666666667,0.000388487844525,0.00390253401141,8,8,0.719775124341,0.00221752208261,91.3181436107,0.000386998244291,0.00381906800141,0
1,0.000592201783583,0.0038088096823,8,8,0.761328136715,0.00221752208261,91.3181436107,0.000688162961116,0.00391271783763,0
1.03333333333,0.000637589374863,0.00370278302133,8,8,0.657344437755,0.00221752208261,91.3181436107,0.00052038498352,0.00363199306942,0
1.06666666667,0.00051565192135,0.00358552571869,8,8,0.64062343745,0.00221752208261,91.3181436107,0.00062010221577,0.00359385447764,0
