# video = squat_170x1_20260806.mov
# tracker = vtrack
# commit = 5667852
# generated = 2026-08-17T15:07Z
# n_frames = 1194
# lift = squat
# camera_side = right
# fps = 30
# m_per_px = 0.00255033413837
# travel_m = 0.650849968615
# plate_radius_px = 84.3026789177
# sticker_radius_m = 0.215
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px
0,-3.99417677859e-05,0.65443011913,8,8,0.401764911309,0.00255033413837,84.3026789177
0.0333333333333,5.32475878269e-05,0.654085783265,8,8,0.41237922099,0.00255033413837,84.3026789177
0.0666666666667,5.32475878269e-05,0.654085783265,8,8,0.41237922099,0.00255033413837,84.3026789177
0.1,0.000246647053038,0.654302770921,8,8,0.36144316881,0.00255033413837,84.3026789177
0.133333333333,-5.94074495783e-05,0.654615172355,8,8,0.353945916063,0.00255033413837,84.3026789177
0.166666666667,-7.33431425287e-05,0.654595874504,8,8,0.36132177875,0.00255033413837,84.3026789177
0.2,-0.000102062882765,0.654597226663,8,8,0.368056860315,0.00255033413837,84.3026789177
0.233333333333,8.2434994719e-05,0.654627464805,8,8,0.337525651233,0.00255033413837,84.3026789177
0.266666666667,-6.68621132985e-05,0.654605079276,8,8,0.355832457959,0.00255033413837,84.3026789177
0.3,0.00026992840567,0.654621741636,8,8,0.310702685501,0.00255033413837,84.3026789177
0.333333333333,0.00026992840567,0.654621741636,8,8,0.310702685501,0.00255033413837,84.3026789177
0.366666666667,0.000270675742179,0.654618198795,8,8,0.310554325611,0.00255033413837,84.3026789177
0.4,0.000366540288388,0.654365966086,8,8,0.335140375885,0.00255033413837,84.3026789177
0.433333333333,0.00047206485232,0.654978330878,8,8,0.388913286511,0.00255033413837,84.3026789177
0.466666666667,0.00047206485232,0.654978330878,8,8,0.388913286511,0.00255033413837,84.3026789177
0.5,0.000646519511607,0.655167595765,8,8,0.356846340734,0.00255033413837,84.3026789177
0.533333333333,0.00068585376905,0.65487477255,8,8,0.404930822136,0.00255033413837,84.3026789177
0.566666666667,0.000676527883563,0.654856124714,8,8,0.412235070319,0.00255033413837,84.3026789177
0.6,0.000494262246974,0.654840082724,8,8,0.427780594838,0.00255033413837,84.3026789177
0.633333333333,0.000584097291394,0.654933602281,8,8,0.390047959217,0.00255033413837,84.3026789177
0.666666666667,0.000566710275592,0.65490662478,8,8,0.394305569705,0.00255033413837,84.3026789177
0.7,0.000559866397121,0.654574678188,8,8,0.337668402925,0.00255033413837,84.3026789177
0.733333333333,0.000635599535943,0.654652091072,8,8,0.32036561365,0.00255033413837,84.3026789177
0.766666666667,0.000507351423189,0.654634627148,8,8,0.338907005887,0.00255033413837,84.3026789177
0.8,0.0006385036898,0.654766128443,8,8,0.410894001028,0.00255033413837,84.3026789177
0.833333333333,0.00053132198867,0.654686597463,8,8,0.42556653767,0.00255033413837,84.3026789177
0.866666666667,0.000460045100588,0.654632737782,8,8,0.448301366831,0.00255033413837,84.3026789177
0.9,0.000562428744128,0.654691457716,8,8,0.424012956421,0.00255033413837,84.3026789177
0.933333333333,0.000542792972315,0.654850961618,8,8,0.429460588049,0.00255033413837,84.3026789177
0.966666666667,0.000587895377301,0.654784297277,8,8,0.467949497837,0.00255033413837,84.3026789177
1,0.000434707318379,0.655108166802,8,8,0.395799132689,0.00255033413837,84.3026789177
1.03333333333,0.00044724027234,0.655104156226,8,8,0.391924135719,0.00255033413837,84.3026789177
1.06666666667,0.00044445986879,0.655102645201,8,8,0.391479101979,0.00255033413837,84.3026789177
1.1,0.000446572725332,0.655105991372,8,8,0.396682791555,0.00255033413837,84.3026789177
1.13333333333,0.000638696535937,0.65478211334,8,8,0.419917710202,0.00255033413837,84.3026789177
1.16666666667,0.000492968292289,0.654770904431,8,8,0.459630937371,0.00255033413837,84.3026789177
1.2,0.000459156310184,0.655102899444,8,8,0.393897030278,0.00255033413837,84.3026789177
1.23333333333,0.000448551700268,0.655098137734,8,8,0.393577953552,0.00255033413837,84.3026789177
1.26666666667,0.000437983999706,0.655100828682,8,8,0.396198439834,0.00255033413837,84.3026789177
1.3,0.000488628138207,0.655040335568,8,8,0.420011678053,0.00255033413837,84.3026789177
1.33333333333,0.000432702503239,0.654919067061,8,8,0.410835745232,0.00255033413837,84.3026789177
1.36666666667,0.000438200055365,0.65491261082,8,8,0.410074490356,0.00255033413837,84.3026789177
1.4,0.000556085315346,0.654794053938,8,8,0.406469438946,0.00255033413837,84.3026789177
1.43333333333,0.00037541673269,0.654764097908,8,8,0.453261888106,0.00255033413837,84.3026789177
1.46666666667,0.000548537558675,0.654770621946,8,8,0.407968446909,0.00255033413837,84.3026789177
1.5,0.000625315989638,0.654869758536,8,8,0.421546018175,0.00255033413837,84.3026789177
1.53333333333,0.000619478831481,0.65486409621,8,8,0.420958144833,0.00255033413837,84.3026789177
1.56666666667,0.000542643808806,0.654932676941,8,8,0.392876564479,0.00255033413837,84.3026789177
1.6,0.000540550573083,0.65492912617,8,8,0.39251780489,0.00255033413837,84.3026789177
1.63333333333,0.000472977487388,0.654855930392,8,8,0.459236918569,0.00255033413837,84.3026789177
1.66666666667,0.000469848881115,0.654860002786,8,8,0.460754059942,0.00255033413837,84.3026789177
1.7,0.000462020629177,0.654881025025,8,8,0.46100420645,0.00255033413837,84.3026789177
1.73333333333,0.000467540831859,0.654871198896,8,8,0.461421494046,0.00255033413837,84.3026789177
1.76666666667,0.000467425501885,0.654861613241,8,8,0.459114528595,0.00255033413837,84.3026789177
1.8,0.000452847744582,0.654866388137,8,8,0.461213154201,0.00255033413837,84.3026789177
1.83333333333,0.000421746841269,0.654861056214,8,8,0.470210876472,0.00255033413837,84.3026789177
1.86666666667,0.000419113581675,0.654866587252,8,8,0.470661017355,0.00255033413837,84.3026789177
1.9,0.000347566628104,0.654936205174,8,8,0.443912742582,0.00255033413837,84.3026789177
1.93333333333,0.000136336139127,0.654532685299,8,8,0.378589978686,0.00255033413837,84.3026789177
1.96666666667,0.000468443250165,0.654570175959,8,8,0.377207875621,0.00255033413837,84.3026789177
2,0.000470140762773,0.654570711394,8,8,0.37704734509,0.00255033413837,84.3026789177
2.03333333333,0.00048321597973,0.654567489387,8,8,0.375674185718,0.00255033413837,84.3026789177
2.06666666667,0.000644235500493,0.654581446822,8,8,0.334119878428,0.00255033413837,84.3026789177
2.1,0.000823762122493,0.654773990873,8,8,0.455729846832,0.00255033413837,84.3026789177
